,loss,Over_Seg_Rate,Under_Seg_Rate,Overall_err_rate,O_Rate,U_Rate,Err_rate
0,141.29769778251648,1781.5892333984375,0.6056862473487854,462432174080.0,1781.5892333984375,0.6056862473487854,inf
1,0.7079957094457414,2.155780076980591,0.04813968017697334,2.2615156173706055,2.155780076980591,0.04813968017697334,2.2615156173706055
2,0.37333694265948403,1.145305871963501,0.08475777506828308,1.3140482902526855,1.145305871963501,0.08475777506828308,1.3140482902526855
3,0.35014472405115765,1.033898115158081,0.06706546992063522,1.170924186706543,1.033898115158081,0.06706546992063522,1.170924186706543
4,0.3207719607485665,0.8646680116653442,0.09021440148353577,1.0485167503356934,0.8646680116653442,0.09021440148353577,1.0485167503356934
5,0.3425849982433849,1.1044296026229858,0.08463256806135178,1.287001132965088,1.1044296026229858,0.08463256806135178,1.287001132965088
6,0.30384738660520977,0.8106400966644287,0.09172607958316803,0.992267906665802,0.8106400966644287,0.09172607958316803,0.992267906665802
7,0.2887585204508569,0.861314058303833,0.06524838507175446,0.9827221632003784,0.861314058303833,0.06524838507175446,0.9827221632003784
8,0.2884655785229471,0.8920214772224426,0.064024418592453,1.0107418298721313,0.8920214772224426,0.064024418592453,1.0107418298721313
9,0.2770903896954324,1.0413877964019775,0.046576935797929764,1.1326184272766113,1.0413877964019775,0.046576935797929764,1.1326184272766113
10,0.27929745117823285,0.926401674747467,0.05554415285587311,1.0351183414459229,0.926401674747467,0.05554415285587311,1.0351183414459229
11,0.2667296959294213,0.9447380900382996,0.04638534039258957,1.0351086854934692,0.9447380900382996,0.04638534039258957,1.0351086854934692
12,0.2594575741224819,0.849021852016449,0.05670003220438957,0.9647752046585083,0.849021852016449,0.05670003220438957,0.9647752046585083
13,0.27245493481556576,0.8798680305480957,0.05262048542499542,0.9802030920982361,0.8798680305480957,0.05262048542499542,0.9802030920982361
14,0.27974218875169754,0.9519271850585938,0.05760633945465088,1.0599814653396606,0.9519271850585938,0.05760633945465088,1.0599814653396606
15,0.259917220307721,0.8896752595901489,0.046840306371450424,0.9795397520065308,0.8896752595901489,0.046840306371450424,0.9795397520065308
16,0.27000273846917683,0.9028849005699158,0.04446561634540558,0.9842100143432617,0.9028849005699158,0.04446561634540558,0.9842100143432617
17,0.2670210889644093,0.9980970025062561,0.033761683851480484,1.0639046430587769,0.9980970025062561,0.033761683851480484,1.0639046430587769
18,0.2610194600290722,0.8792833089828491,0.05236591771245003,0.9779518842697144,0.8792833089828491,0.05236591771245003,0.9779518842697144
19,0.26495513402753407,0.9038909077644348,0.04233353212475777,0.9796136021614075,0.9038909077644348,0.04233353212475777,0.9796136021614075
20,0.2530009001493454,0.8176105618476868,0.04356793314218521,0.8969656825065613,0.8176105618476868,0.04356793314218521,0.8969656825065613
21,0.24400904443528917,0.9165947437286377,0.03298778086900711,0.9850572943687439,0.9165947437286377,0.03298778086900711,0.9850572943687439
22,0.2659775647852156,0.9206522703170776,0.039206087589263916,0.9926613569259644,0.9206522703170776,0.039206087589263916,0.9926613569259644
23,0.2591211646795273,0.968743085861206,0.031829316169023514,1.023250699043274,0.968743085861206,0.031829316169023514,1.023250699043274
24,0.242156150440375,0.9201721549034119,0.030928419902920723,0.9812209010124207,0.9201721549034119,0.030928419902920723,0.9812209010124207
25,0.2686752039525244,0.9694719314575195,0.039154186844825745,1.0446125268936157,0.9694719314575195,0.039154186844825745,1.0446125268936157
26,0.23545053518480724,0.9016411900520325,0.027661297470331192,0.9567973017692566,0.9016411900520325,0.027661297470331192,0.9567973017692566
27,0.25586314582162434,0.8827368021011353,0.04040692001581192,0.9598162770271301,0.8827368021011353,0.04040692001581192,0.9598162770271301
28,0.24868310077322853,0.9737256169319153,0.031472865492105484,1.0386075973510742,0.9737256169319153,0.031472865492105484,1.0386075973510742
29,0.2407245950566398,0.8980267643928528,0.02995239943265915,0.9564963579177856,0.8980267643928528,0.02995239943265915,0.9564963579177856
30,0.25781824439764023,0.8905603885650635,0.02747455984354019,0.9392029643058777,0.8905603885650635,0.02747455984354019,0.9392029643058777
31,0.23526323089996973,0.8695927262306213,0.025591781362891197,0.9183679223060608,0.8695927262306213,0.025591781362891197,0.9183679223060608
