,loss,Over_Seg_Rate,Under_Seg_Rate,Overall_err_rate,O_Rate,U_Rate,Err_rate
71,0.527977368897862,1006809907200.0,0.0,1006809907200.0,inf,,inf
72,0.5279738671249814,1006810038272.0,0.0,1006810038272.0,inf,,inf
73,0.5279674182335535,1006809907200.0,0.0,1006809907200.0,inf,,inf
74,0.5279721005095376,1006809907200.0,0.0,1006809907200.0,inf,,inf
75,0.5279681235551834,1006810038272.0,0.0,1006810038272.0,inf,,inf
76,0.5279737032122083,1006810038272.0,0.0,1006810038272.0,inf,,inf
77,0.5279946393436856,1006810038272.0,0.0,1006810038272.0,inf,,inf
78,0.5279846837123235,1006810038272.0,0.0,1006810038272.0,inf,,inf
79,0.5279936906364229,1006809907200.0,0.0,1006809907200.0,inf,,inf
80,0.5279982503917482,1006810038272.0,0.0,1006810038272.0,inf,,inf
81,0.5279777265257306,1006809907200.0,0.0,1006809907200.0,inf,,inf
82,0.5279951592286428,1006809907200.0,0.0,1006809907200.0,inf,,inf
83,0.5279876506990857,1006810038272.0,0.0,1006810038272.0,inf,,inf
84,0.5279952585697174,1006810038272.0,0.0,1006810038272.0,inf,,inf
85,0.5279753307501475,1006810038272.0,0.0,1006810038272.0,inf,,inf
86,0.5279771718713973,1006809907200.0,0.0,1006809907200.0,inf,,inf
87,0.5279962519804636,1006810038272.0,0.0,1006810038272.0,inf,,inf
88,0.5279888196123971,1006810038272.0,0.0,1006810038272.0,inf,,inf
89,0.527973300880856,1006810038272.0,0.0,1006810038272.0,inf,,inf
90,0.527978253033426,1006810038272.0,0.0,1006810038272.0,inf,,inf
91,0.5279876672559314,1006810038272.0,0.0,1006810038272.0,inf,,inf
92,0.5279881556828817,1006810038272.0,0.0,1006810038272.0,inf,,inf
93,0.5280042870177163,1006809907200.0,0.0,1006809907200.0,inf,,inf
94,0.5279826174179713,1006809907200.0,0.0,1006809907200.0,inf,,inf
95,0.5279959953493543,1006810038272.0,0.0,1006810038272.0,inf,,inf
96,0.5279829833242629,1006810038272.0,0.0,1006810038272.0,inf,,inf
97,0.528003399570783,1006810038272.0,0.0,1006810038272.0,inf,,inf
98,0.5279689000712501,1006809907200.0,0.0,1006809907200.0,inf,,inf
99,0.5279959655470319,1006810038272.0,0.0,1006810038272.0,inf,,inf
