,loss,Over_Seg_Rate,Under_Seg_Rate,Overall_err_rate,O_Rate,U_Rate,Err_rate
33,0.3548656751712163,0.7143360376358032,0.08228521049022675,0.8639042377471924,0.7143360376358032,0.08228521049022675,0.8639042377471924
34,0.38462064332432216,0.6013166308403015,0.14677897095680237,0.8984565734863281,0.6013166308403015,0.14677897095680237,0.8984565734863281
35,0.3771454079283608,0.6526955366134644,0.12232008576393127,0.8726105690002441,0.6526955366134644,0.12232008576393127,0.8726105690002441
36,0.3650639032324155,0.5423539876937866,0.12145408242940903,0.7677837610244751,0.5423539876937866,0.12145408242940903,0.7677837610244751
37,0.3637336442867915,0.6540932655334473,0.10824475437402725,0.8371384739875793,0.6540932655334473,0.10824475437402725,0.8371384739875793
38,0.36301322198576397,0.661283016204834,0.10089585930109024,0.8572653532028198,0.661283016204834,0.10089585930109024,0.8572653532028198
39,0.3763561886217859,0.6296297311782837,0.11836038529872894,0.8369768857955933,0.6296297311782837,0.11836038529872894,0.8369768857955933
40,0.3513585991329617,0.6248669624328613,0.10455529391765594,0.8087459206581116,0.6248669624328613,0.10455529391765594,0.8087459206581116
41,0.3443939404355155,0.5839560627937317,0.0815151259303093,0.71974116563797,0.5839560627937317,0.0815151259303093,0.71974116563797
42,0.34446759190824294,0.5926992893218994,0.09179185330867767,0.7439539432525635,0.5926992893218994,0.09179185330867767,0.7439539432525635
43,0.2910850230190489,0.5632007718086243,0.08238209784030914,0.7191323041915894,0.5632007718086243,0.08238209784030914,0.7191323041915894
44,0.6882107274399863,6.580297470092773,0.5605987906455994,104392777728.0,6.580297470092773,0.5605987906455994,inf
45,0.5011930498811934,33.3694953918457,0.6690037250518799,299513315328.0,33.3694953918457,0.6690037250518799,inf
46,0.5339986152119107,259.34332275390625,0.5286070108413696,59831107584.0,259.34332275390625,0.5286070108413696,inf
47,0.4613619347413381,4.101008892059326,0.16719675064086914,5.048946857452393,4.101008892059326,0.16719675064086914,5.048946857452393
48,0.4293692972924974,1.644721508026123,0.18051780760288239,2.0948495864868164,1.644721508026123,0.18051780760288239,2.0948495864868164
49,0.48373575177457595,1.0985996723175049,0.18851061165332794,1.5678077936172485,1.0985996723175049,0.18851061165332794,1.5678077936172485
50,0.42580316960811615,0.9540975093841553,0.15904980897903442,1.3239729404449463,0.9540975093841553,0.15904980897903442,1.3239729404449463
